s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
17.6489520,0.9538185,-2.7217509,1.3104454,0.0753734,5.4677224,-3.9577157,0.5965,0.4528
17.6989491,0.9055274,-2.7089895,1.3145564,0.0892829,5.4314124,-3.3386220,0.5901,0.4467
17.7489461,0.8571713,-2.6964449,1.3195669,0.1113016,5.4005924,-2.7288692,0.5838,0.4406
17.7989431,0.8087226,-2.6841634,1.3256791,0.1332667,5.3752700,-2.1247813,0.5771,0.4342
17.8489402,0.7601689,-2.6721990,1.3328912,0.1551677,5.3554703,-1.5228955,0.5697,0.4269
17.8989372,0.7114975,-2.6606056,1.3412010,0.1769864,5.3412341,-1.2326831,0.5623,0.4196
17.9489342,0.6627720,-2.6494511,1.3503765,0.1878841,5.3296830,-1.0188787,0.5549,0.4123
17.9989313,0.6139403,-2.6387539,1.3599722,0.1960422,5.3201164,-0.7987987,0.5475,0.4050
18.0489283,0.5649914,-2.6285328,1.3699821,0.2043379,5.3126042,-0.5716713,0.5403,0.3993
18.0989253,0.5159338,-2.6188111,1.3804118,0.2127757,5.3072215,-0.5637079,0.5331,0.3940
18.1489224,0.4667784,-2.6096114,1.3911548,0.2134454,5.3019084,-0.5637079,0.5259,0.3887
18.1989194,0.4175335,-2.6009375,1.4016935,0.2080794,5.2965899,-0.4000088,0.5188,0.3834
18.2489164,0.3682058,-2.5927772,1.4119638,0.2027534,5.2928127,-0.2416820,0.5099,0.3807
18.2989135,0.3188042,-2.5851183,1.4219676,0.1974712,5.2905292,-0.0884501,0.4992,0.3809
18.3489105,0.2693237,-2.5779467,1.4317011,0.1912259,5.2896933,0.0882232,0.4885,0.3811
18.3989075,0.2197601,-2.5712458,1.4410603,0.1830392,5.2905271,0.3155026,0.4778,0.3813
18.4489045,0.1701492,-2.5650005,1.4500089,0.1748904,5.2935078,0.5374327,0.4671,0.3813
18.4989016,0.1205000,-2.5591909,1.4585485,0.1667820,5.2985815,0.7546001,0.4571,0.3799
18.5488986,0.0708122,-2.5537962,1.4666826,0.1587611,5.3056970,0.9662949,0.4472,0.3786
18.5988956,0.0210293,-2.5487909,1.4744350,0.1511262,5.3147949,1.1646797,0.4372,0.3772
18.6488927,-0.0287672,-2.5441642,1.4818024,0.1435083,5.3257399,1.3608142,0.4272,0.3759
18.6988897,-0.0785703,-2.5398971,1.4887858,0.1359080,5.3384997,1.5551638,0.4186,0.3762
18.7488867,-0.1283733,-2.5359706,1.4953859,0.1283249,5.3530446,-0.5487732,0.4105,0.3770
18.7988838,-0.1782866,-2.5323575,1.5016238,0.1209948,5.3479166,-3.1106293,0.4023,0.3777
18.8488808,-0.2282009,-2.5290480,1.5074938,0.1136933,5.3187562,-3.3487811,0.3942,0.3784
18.8988778,-0.2780972,-2.5260245,1.5129946,0.1063917,5.2871835,-3.5844491,0.3869,0.3787
18.9488749,-0.3279705,-2.5232684,1.5181265,0.0990886,5.2531786,-3.8171763,0.3805,0.3784
18.9988719,-0.3779364,-2.5207555,1.5229045,0.0919904,5.2167222,-4.0407196,0.3741,0.3781
