# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
91.3876623,48.8802838,-1.0405568,-0.9234704,0.0380716,10.0958896,0.0754826,1.8318,0.1750
91.8870485,49.2758242,-0.7354111,-0.9037416,0.0405766,10.0996226,-0.1844078,1.8243,0.1839
92.3864346,49.6649187,-0.4224548,-0.8829261,0.0428170,10.0905002,-0.4013566,1.8078,0.2021
92.8858207,50.0476740,-0.1009423,-0.8614300,0.0422239,10.0706172,-0.3160040,1.7872,0.2249
93.3852069,50.4232112,0.2282619,-0.8408247,0.0403238,10.0549349,-0.1042443,1.7537,0.2619
93.8845930,50.7922942,0.5651942,-0.8211713,0.0380565,10.0497562,0.1310348,1.7200,0.2990
94.3839791,51.1550441,0.9092132,-0.8028497,0.0352609,10.0562653,0.4061440,1.6750,0.3459
94.8833653,51.5108747,1.2587786,-0.7859353,0.0325136,10.0764139,0.6626449,1.6299,0.3928
95.3827514,51.8625795,1.6157007,-0.7703821,0.0295733,10.1092012,0.9283487,1.5793,0.4442
95.8821375,52.2062153,1.9748908,-0.7563980,0.0266631,10.1549573,1.1824399,1.5275,0.4966
96.3815237,52.5488866,2.3427356,-0.7438583,0.0232042,10.2129401,1.4880436,1.4782,0.5442
96.8809098,52.8827670,2.7095774,-0.7332227,0.0196493,10.2854442,1.7998239,1.4301,0.5893
97.3802959,53.2181025,3.0853465,-0.7243071,0.0157008,10.3724625,2.1532714,1.3877,0.6288
97.8796821,53.5452357,3.4577623,-0.7175565,0.0114707,10.4756196,2.5405759,1.3500,0.6635
98.3790682,53.8754914,3.8380202,-0.7132372,0.0054281,10.5960399,3.0484747,1.3176,0.6939
98.8784543,54.1990446,4.2125942,-0.7122239,-0.0014867,10.7387520,2.9874172,1.2912,0.7192
99.3778405,54.5279171,4.5928737,-0.7142403,-0.0063990,10.8767892,2.8705564,1.2720,0.7381
99.8772266,54.8531305,4.9665007,-0.7186343,-0.0112065,11.0077961,2.2121815,1.2626,0.7480
100.3766127,55.1840056,5.3427229,-0.7239806,-0.0100817,11.1077019,2.2818923,1.2565,0.7541
100.8759989,55.5145746,5.7148111,-0.7286551,-0.0085997,11.2098230,2.3994367,1.2550,0.7551
101.3753850,55.8478219,6.0867094,-0.7324609,-0.0066250,11.3162106,2.5836478,1.2571,0.7522
101.8747711,56.1818855,6.4570532,-0.7352176,-0.0041471,11.4296587,2.6802721,1.2636,0.7444
102.3741573,56.5169440,6.8269777,-0.7364766,-0.0009078,11.5461716,2.6265893,1.2759,0.7304
102.8735434,56.8519322,7.1964882,-0.7361138,0.0024408,11.6592214,2.5739817,1.2942,0.7097
103.3729295,57.1871166,7.5671198,-0.7340427,0.0058148,11.7689535,2.4170240,1.3199,0.6821
103.8723157,57.5203668,7.9377674,-0.7303133,0.0091868,11.8710708,1.8793940,1.3520,0.6484
104.3717018,57.8532764,8.3114660,-0.7248885,0.0124519,11.9498707,1.3582553,1.3896,0.6087
104.8710879,58.1822212,8.6853635,-0.7179026,0.0155974,12.0064981,0.8607108,1.4315,0.5644
105.3704741,58.5102179,9.0640888,-0.7093294,0.0185922,12.0422444,0.3957773,1.4822,0.5133
105.8698602,58.8325653,9.4433479,-0.6993449,0.0215216,12.0586459,-0.0454715,1.5390,0.4575
106.3692463,59.1530203,9.8286963,-0.6878462,0.0243387,12.0567627,-0.4530897,1.5959,0.4008
106.8686325,59.4665750,10.2152107,-0.6750276,0.0271737,12.0379813,-0.8438344,1.6527,0.3437
107.3680186,59.7769422,10.6085872,-0.6607156,0.0299314,12.0029244,-3.4474155,1.7020,0.2935
107.8674047,60.0794214,11.0039861,-0.6451070,0.0327869,11.8586260,-3.8767988,1.7455,0.2486
108.3667909,60.3771616,11.4066819,-0.6279827,0.0355791,11.6942282,-3.6189249,1.7788,0.2141
108.8661770,60.6660676,11.8122920,-0.6096587,0.0379374,11.5386520,-3.3980357,1.8024,0.1893
109.3655631,60.9486677,12.2253846,-0.5901215,0.0401077,11.3906377,-3.3941771,1.8165,0.1750
109.8649493,61.2216876,12.6420130,-0.5701842,0.0391517,11.2408459,-3.5806543,1.8177,0.1750
