51.3533137,0.4098185,11.5973371
51.4932939,0.5526875,11.5197753
51.6310207,0.6976387,11.4463162
51.7664060,0.8447360,11.3772365
51.8994239,0.9941246,11.3130888
52.0298352,1.1457210,11.2542726
52.1575242,1.2995839,11.2012171
52.2823797,1.4557916,11.1545596
52.4042342,1.6143503,11.1100938
52.5229824,1.7752373,11.0654494
52.6387051,1.9383330,11.0298454
52.7516564,2.1033451,11.0164450
52.8621925,2.2699787,11.0298207
52.9707026,2.4379580,11.0689224
53.0775713,2.6069977,11.1201682
53.1831552,2.7767614,11.1707707
53.2879120,2.9470693,10.9984858
53.3922960,3.1177363,10.7613456
53.4965644,3.2882542,10.5181183
53.6012155,3.4585146,10.2944663
53.7067624,3.6284427,10.0890129
53.8134897,3.7976138,9.9003298
53.9215702,3.9654729,9.7268691
54.0317349,4.1323734,9.5667607
54.1443127,4.2980752,9.4180264
54.2587927,4.4612152,9.2783077
54.3763706,4.6229695,9.1451367
54.4971601,4.7829906,9.0164918
54.6200394,4.9394626,8.8909016
54.7468999,5.0944958,8.7636351
54.8764830,5.2465259,8.6311984
55.0087762,5.3960089,8.4789469
55.1447050,5.5444826,8.3027453
55.2815513,5.6894265,8.1038584
55.4215976,5.8333628,7.8940836
55.5632663,5.9745905,7.6757201
55.7074380,6.1139129,7.4478595
55.8535820,6.2506634,7.2115167
56.0025942,6.3854445,6.9671636
56.1524359,6.5162077,6.7150529
56.3073106,6.6462772,6.4531949
56.4623605,6.7713237,6.1770542
56.6205972,6.8936581,5.8848110
56.7830445,7.0139634,5.5692426
56.9457950,7.1303067,5.2004060
57.1084233,7.2450771,4.8099928
57.2664478,7.3634631,4.7908186
57.4114939,7.4949195,4.7715673
57.5484164,7.6388387,4.8944872
57.6840183,7.7865773,5.0875978
57.8215156,7.9352329,5.2721758
57.9582585,8.0795246,5.4490997
58.0973464,8.2224931,5.6191034
58.2404667,8.3659996,5.7828078
58.3821512,8.5049598,5.9407440
58.5270329,8.6444400,6.0933703
58.6722534,8.7821095,6.2410858
58.8185900,8.9191543,6.3842407
58.9653581,9.0553084,6.5231442
59.1129391,9.1912625,6.6580711
59.2598767,9.3260005,6.7892670
59.4084440,9.4618601,6.9169526
59.5557740,9.5962129,7.0413268
59.7040610,9.7309683,7.1625699
59.8523536,9.8651527,7.2808461
60.0001313,9.9985624,7.3963053
60.1491759,10.1334461,7.5090846
60.2966645,10.2679770,7.6193102
60.4433304,10.4035626,7.7270984
60.5895446,10.5412857,7.8325567
60.7332062,10.6798541,7.9357846
60.8746259,10.8201531,8.0368748
61.0152074,10.9641132,8.1359132
61.1527652,11.1097641,8.2329803
61.2874255,11.2570399,8.3281511
61.4199079,11.4059370,8.4214961
61.5513894,11.5558106,8.5130812
61.6840651,11.7048215,8.6029685
61.8201400,11.8511445,8.5953593
61.9564968,11.9967128,8.6837450
62.0898206,12.1434282,8.7705418
